user_id,posted,item_id,playtime_forever,genres
AMV72,2012,24240,136.0,['Action']
76561198132540690,2015,730,23532.0,['Action']
76561198132540690,2015,220200,120.0,"['Indie', 'Simulation']"
711armageddoncarmageddon,2015,113020,116.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
711armageddoncarmageddon,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
711armageddoncarmageddon,2015,9480,30.0,['Action']
Andraison,2015,22230,75.0,"['Action', 'Indie', 'Racing', 'Strategy']"
76561198055790408,2013,203770,18.0,"['RPG', 'Simulation', 'Strategy']"
76561198069560699,2013,550,1474.0,['Action']
76561198069560699,2014,8870,2084.0,['Action']
76561198099625419,2014,230410,1381.0,"['Action', 'Free to Play']"
76561198099625419,2014,200260,100.0,"['Action', 'Adventure']"
76561198099625419,2013,19900,1313.0,['Action']
76561198099625419,2013,241540,645.0,"['Action', 'RPG', 'Simulation']"
76561198099625419,2013,220,696.0,['Action']
76561198084032274,2014,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
Angrovar,2014,17390,3565.0,['Simulation']
AngryAinsley,2015,317360,6.0,"['Action', 'Free to Play', 'Indie']"
uradumbtit,2014,274310,239.0,"['Indie', 'RPG']"
uradumbtit,2014,4000,412.0,"['Indie', 'Simulation']"
IKillNoobsFirst,2015,730,23532.0,['Action']
76561198037888300,2015,344770,307.0,['Indie']
1234865654,2014,22380,43.0,"['Action', 'RPG']"
76561198084123358,2015,9900,19.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
Apachehavoc,2014,107410,67.0,"['Action', 'Simulation', 'Strategy']"
ApexNZ,2014,221640,21.0,"['Action', 'Indie']"
ApexNZ,2014,49520,1303.0,"['Action', 'RPG']"
ApexNZ,2014,245490,976.0,['Racing']
ApexNZ,2015,313120,380.0,"['Adventure', 'Indie', 'Early Access']"
76561198039441595,2014,113020,116.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
76561198039441595,2015,319510,14.0,"['Indie', 'Simulation']"
76561198039441595,2014,20,89.0,['Action']
76561198039441595,2014,209080,718.0,"['Action', 'Adventure', 'Indie', 'Simulation']"
76561198039441595,2014,223470,114.0,"['Action', 'Adventure', 'Indie']"
76561198039441595,2015,417860,15.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
76561198039441595,2015,269250,73.0,['Indie']
76561198039441595,2014,8190,3083.0,"['Action', 'Adventure']"
76561198036687918,2015,377160,2001.0,['RPG']
benjamin27,2015,730,23532.0,['Action']
AppoGetsSuperAdmin,2015,212500,1.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
AppoGetsSuperAdmin,2015,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198049916759,2015,219990,2340.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198049916759,2015,293260,48.0,"['Free to Play', 'RPG', 'Strategy']"
XABLAUziitu,2015,214420,347.0,"['Action', 'Free to Play', 'Indie']"
XABLAUziitu,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
XABLAUziitu,2013,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198012909706,2013,218130,51.0,"['Action', 'Casual', 'Free to Play']"
dragonchief,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
76561198040530605,2014,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
76561198040530605,2014,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198040530605,2011,240,1853.0,['Action']
76561197974500703,2012,8980,3061.0,"['Action', 'RPG']"
76561197974500703,2012,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561197974500703,2012,8190,3083.0,"['Action', 'Adventure']"
76561197974500703,2012,43000,2.0,['Action']
76561197974500703,2011,18700,68.0,"['Action', 'Indie']"
76561197974500703,2011,98800,75.0,"['Casual', 'Indie', 'RPG']"
76561197974500703,2011,107100,640.0,"['Action', 'Indie', 'RPG']"
76561197974500703,2010,57300,12.0,"['Action', 'Adventure', 'Indie']"
76561198047185525,2014,213670,121.0,"['Action', 'Adventure', 'RPG']"
76561198047185525,2013,226620,98.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
bilyitu,2014,730,23532.0,['Action']
76561198021244661,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198088538797,2015,209870,623.0,"['Action', 'Free to Play']"
deployablearchnagel,2014,265630,305.0,"['Action', 'Free to Play', 'Indie']"
armouredmarshmallow,2015,346900,60.0,"['Casual', 'Free to Play', 'Indie']"
76561198020928326,2014,70,108.0,['Action']
Array71,2014,8500,59.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
76561198039874575,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
arronlim13,2015,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
ARTHERDUNGER10,2015,250900,329.0,['Action']
Mackus1011,2013,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
Mackus1011,2015,380600,69.0,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
Mackus1011,2015,22380,43.0,"['Action', 'RPG']"
Mackus1011,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
76561198041877981,2014,2450,88.0,['Action']
76561198041877981,2014,241540,645.0,"['Action', 'RPG', 'Simulation']"
darkmassieh,2015,107410,67.0,"['Action', 'Simulation', 'Strategy']"
darkmassieh,2015,230190,2453.0,"['Indie', 'Strategy']"
darkmassieh,2015,391270,6.0,"['Adventure', 'Free to Play', 'Indie']"
darkmassieh,2015,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
asianturtlefrenzy,2015,246420,110.0,"['Action', 'Indie', 'Strategy']"
asianturtlefrenzy,2015,289130,593.0,"['RPG', 'Strategy']"
asianturtlefrenzy,2015,249050,1136.0,"['Adventure', 'Indie', 'RPG', 'Strategy']"
asianturtlefrenzy,2015,418340,65.0,"['Action', 'Adventure', 'Indie']"
asianturtlefrenzy,2015,263020,299.0,"['Action', 'Casual', 'Indie', 'Sports']"
asianturtlefrenzy,2015,287980,584.0,"['Indie', 'Simulation', 'Strategy']"
blowjobsfurdayzandgayz,2015,417860,15.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
blowjobsfurdayzandgayz,2015,96100,9.0,"['Action', 'Casual', 'Indie']"
76561198082992295,2014,4000,412.0,"['Indie', 'Simulation']"
LaLocaDeLosDulces,2015,80,13.0,['Action']
assassin_warman,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
assassin_warman,2015,219150,218.0,"['Action', 'Indie']"
Astrelt,2015,385770,154.0,"['Action', 'Casual', 'Free to Play', 'Indie']"
Astrelt,2014,252630,37.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Astrelt,2014,212200,40.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']"
Astrelt,2014,218680,195.0,"['Adventure', 'Casual', 'Strategy']"
Astrelt,2015,230410,1381.0,"['Action', 'Free to Play']"
Astrelt,2015,4000,412.0,"['Indie', 'Simulation']"
Astrelt,2015,346900,60.0,"['Casual', 'Free to Play', 'Indie']"
Astrelt,2015,387860,9.0,"['Adventure', 'Free to Play', 'Indie', 'RPG']"
Astrelt,2015,221640,21.0,"['Action', 'Indie']"
Swish0009,2014,203160,1142.0,"['Action', 'Adventure']"
Swish0009,2014,230410,1381.0,"['Action', 'Free to Play']"
Swish0009,2014,219640,339.0,"['Action', 'Indie']"
Swish0009,2014,213850,1161.0,['Strategy']
Aurora99,2014,730,23532.0,['Action']
Aurora99,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Aurora99,2014,550,1474.0,['Action']
Aurora99,2015,369580,264.0,['Casual']
Aurora99,2015,282440,327.0,['Action']
Aurora99,2014,1250,10006.0,['Action']
Aurora99,2014,8400,18.0,['Casual']
76561198053071988,2015,271590,9119.0,"['Action', 'Adventure']"
76561198083375450,2015,225640,14.0,['RPG']
76561198083375450,2014,113420,283.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
76561198083375450,2015,377160,2001.0,['RPG']
76561198083375450,2014,224600,526.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
auzmoz,2013,320,187.0,['Action']
auzmoz,2013,8500,59.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
auzzie_96,2014,289130,593.0,"['RPG', 'Strategy']"
fatrangacuntnolifevirgin,2014,202970,671.0,['Action']
76561198064150679,2014,20920,1343.0,['RPG']
76561198110293299,2014,265930,95.0,"['Casual', 'Indie', 'Simulation']"
76561198110293299,2015,346110,1.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198110293299,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
de_triggered,2015,268650,478.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
de_triggered,2015,224540,83.0,"['Action', 'Indie']"
de_triggered,2015,219640,339.0,"['Action', 'Indie']"
de_triggered,2015,233450,24.0,"['Indie', 'Simulation', 'Strategy']"
de_triggered,2015,4000,412.0,"['Indie', 'Simulation']"
Azrafael,2013,215530,77.0,"['Action', 'Adventure', 'Indie', 'RPG']"
hoarbiscuit,2014,55230,4326.0,['Action']
bohgeraltofrivia,2013,259700,68.0,"['Action', 'Indie']"
bohgeraltofrivia,2014,261640,2599.0,"['Action', 'RPG']"
TeH-B-Rad,2014,730,23532.0,['Action']
BAW_Killer,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
BAW_Killer,2015,287700,235.0,"['Action', 'Adventure']"
BAW_Killer,2015,359550,152.0,['Action']
gamerdude7892,2015,22380,43.0,"['Action', 'RPG']"
BBBirb,2014,4000,412.0,"['Indie', 'Simulation']"
76561197998761331,2014,310380,7.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
76561198096750939,2015,4000,412.0,"['Indie', 'Simulation']"
crispymemesmantheyremyfavourite,2015,230410,1381.0,"['Action', 'Free to Play']"
crispymemesmantheyremyfavourite,2015,383980,751.0,['Indie']
crispymemesmantheyremyfavourite,2015,304050,378.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
crispymemesmantheyremyfavourite,2014,212680,500.0,"['Indie', 'Simulation', 'Strategy']"
76561198074409406,2015,391460,30.0,"['Action', 'Free to Play', 'Early Access']"
H-Alo,2015,346010,464.0,"['Indie', 'Simulation', 'Early Access']"
420Blz,2013,107410,67.0,"['Action', 'Simulation', 'Strategy']"
76561198076548816,2015,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198076548816,2014,113020,116.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
chillrend,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
chillrend,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
lukeyturley,2014,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
BOB_200,2014,8400,18.0,['Casual']
76561198018560501,2013,10500,186.0,['Strategy']
76561198069458790,2014,265630,305.0,"['Action', 'Free to Play', 'Indie']"
76561198047208452,2013,220240,182.0,"['Action', 'Adventure']"
76561198047208452,2014,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
generalale,2014,239160,289.0,"['Action', 'Adventure']"
generalale,2014,220240,182.0,"['Action', 'Adventure']"
brendoboy,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
brendoboy,2014,230410,1381.0,"['Action', 'Free to Play']"
brendoboy,2014,322330,420.0,"['Adventure', 'Indie', 'Simulation']"
brendoboy,2014,1250,10006.0,['Action']
76561198071234254,2014,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198071234254,2014,238460,407.0,"['Action', 'Adventure', 'Casual', 'Indie']"
76561198071234254,2013,730,23532.0,['Action']
76561198071234254,2013,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561197988934555,2015,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
Infixation,2015,346560,141.0,"['Adventure', 'Casual', 'Indie', 'RPG']"
Infixation,2015,328220,207.0,"['Indie', 'RPG', 'Simulation']"
Infixation,2015,730,23532.0,['Action']
Infixation,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
Infixation,2013,203160,1142.0,"['Action', 'Adventure']"
Infixation,2013,39120,2401.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
76561198047304525,2014,239070,80.0,"['Action', 'Adventure', 'Indie', 'RPG']"
JuanManSnipez,2014,730,23532.0,['Action']
Ben_Andy,2014,265770,1.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
Ben_Andy,2013,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Bennysaputra,2015,10,6.0,['Action']
76561198067021476,2014,730,23532.0,['Action']
76561198045071942,2015,310380,7.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
Bhappiikhat,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
BITCHPLESE,2015,319630,37.0,"['Action', 'Adventure']"
Too_1337,2012,220,696.0,['Action']
Too_1337,2015,4000,412.0,"['Indie', 'Simulation']"
kinglemon1222,2012,48700,1024.0,"['Action', 'RPG']"
76561198030636321,2015,255710,246.0,"['Simulation', 'Strategy']"
IJustWantedToTalk,2015,4000,412.0,"['Indie', 'Simulation']"
IJustWantedToTalk,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
IJustWantedToTalk,2015,247730,44.0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
76561198034643189,2014,263280,446.0,"['Adventure', 'Racing', 'Simulation']"
LlamasInNigjamas,2014,730,23532.0,['Action']
mavros88,2015,288470,92.0,['RPG']
mavros88,2015,209870,623.0,"['Action', 'Free to Play']"
mavros88,2015,50300,296.0,"['Action', 'Adventure']"
CHAAANG,2015,10680,2662.0,['Action']
CHAAANG,2015,238320,417.0,"['Action', 'Adventure', 'Indie']"
bitmat,2015,300570,616.0,"['Indie', 'Simulation']"
bitmat,2013,201420,65.0,"['Adventure', 'Casual', 'Indie']"
bitmat,2012,220240,182.0,"['Action', 'Adventure']"
bitmat,2012,211420,15.0,"['Action', 'RPG']"
76561198028483487,2013,238260,45.0,"['Free to Play', 'Simulation']"
Ghoster09,2015,206210,44.0,"['Action', 'Free to Play']"
76561198081496844,2014,6060,37.0,['Action']
Barridos,2014,4000,412.0,"['Indie', 'Simulation']"
76561197988863895,2015,248820,272.0,"['Action', 'Indie', 'RPG']"
76561198042728201,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198042728201,2014,202970,671.0,['Action']
hbk1462,2014,4000,412.0,"['Indie', 'Simulation']"
76561198057521157,2015,344760,580.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
76561198057521157,2014,290080,61.0,"['Action', 'Indie', 'RPG', 'Simulation']"
76561198057521157,2015,313120,380.0,"['Adventure', 'Indie', 'Early Access']"
76561198057389499,2014,222880,3031.0,"['Action', 'Indie', 'Strategy']"
76561198057389499,2015,252950,969.0,"['Action', 'Indie', 'Racing', 'Sports']"
76561198057389499,2015,4000,412.0,"['Indie', 'Simulation']"
FHK,2015,237930,154.0,"['Action', 'Indie', 'RPG']"
76561198030735076,2015,339610,100.0,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Sports']"
Bluegills,2014,293780,361.0,"['Action', 'Indie', 'RPG']"
Bluegills,2014,20530,124.0,['Action']
Bluegills,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
Bluegills,2014,57300,12.0,"['Action', 'Adventure', 'Indie']"
Bluegills,2013,39150,15.0,['RPG']
Bluegills,2013,70,108.0,['Action']
Bluegills,2012,13210,137.0,['Action']
Bluegills,2012,22120,15.0,"['Action', 'Adventure', 'Indie']"
76561197970931849,2014,204100,140.0,['Action']
76561197970931849,2015,319740,23.0,"['Indie', 'Strategy']"
rrbr,2015,244050,1.0,"['Free to Play', 'Simulation']"
rrbr,2015,270370,455.0,"['Free to Play', 'Strategy']"
13lazer,2012,33930,3.0,"['Action', 'Simulation', 'Strategy']"
76561198044344399,2015,352460,562.0,"['Action', 'Adventure', 'Indie', 'Strategy']"
76561197999613236,2015,271590,9119.0,"['Action', 'Adventure']"
76561197999613236,2015,333950,98.0,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
76561198062288797,2015,346010,464.0,"['Indie', 'Simulation', 'Early Access']"
bobseagull,2014,730,23532.0,['Action']
bobseagull,2014,49520,1303.0,"['Action', 'RPG']"
bobseagull,2014,242720,144.0,"['Action', 'Free to Play', 'Indie']"
bobseagull,2015,238460,407.0,"['Action', 'Adventure', 'Casual', 'Indie']"
bobseagull,2014,251630,194.0,['Indie']
bobseagull,2014,220240,182.0,"['Action', 'Adventure']"
bobseagull,2014,4000,412.0,"['Indie', 'Simulation']"
bokkkbokkk,2015,346110,1.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
bokkkbokkk,2015,346110,1.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
Bonesdontrattlethem,2014,4000,412.0,"['Indie', 'Simulation']"
76561198073642113,2012,550,1474.0,['Action']
76561198073642113,2013,55140,10.0,['Racing']
76561198211433640,2015,730,23532.0,['Action']
ilyjoepoe,2015,318430,25.0,"['Adventure', 'Indie']"
76561198027225504,2014,230410,1381.0,"['Action', 'Free to Play']"
76561198027225504,2015,323470,643.0,['Action']
76561198027225504,2012,10680,2662.0,['Action']
dicksoutforboromir,2015,334230,143.0,"['Indie', 'RPG', 'Strategy']"
dicksoutforboromir,2014,48700,1024.0,"['Action', 'RPG']"
dicksoutforboromir,2014,224260,327.0,"['Action', 'Free to Play', 'Indie']"
probotsteve,2015,730,23532.0,['Action']
76561197977543317,2014,243470,1555.0,"['Action', 'Adventure']"
BrutalLegend69,2013,225260,436.0,"['Action', 'Adventure', 'Strategy']"
76561198007539695,2014,45730,11.0,"['Action', 'Adventure']"
76561198007539695,2014,99400,11.0,"['Action', 'Indie']"
76561198064026657,2014,96100,9.0,"['Action', 'Casual', 'Indie']"
76561198064026657,2013,1250,10006.0,['Action']
76561198024450886,2013,213650,328.0,"['Casual', 'Free to Play', 'Indie', 'Strategy']"
saint556,2015,340050,64.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
saint556,2014,234190,200.0,"['Action', 'Indie', 'Simulation']"
saint556,2014,261880,18.0,"['Action', 'Casual', 'Indie']"
saint556,2014,230840,530.0,"['Action', 'Adventure', 'Casual', 'Indie']"
saint556,2014,263760,47.0,"['Action', 'Indie', 'Simulation']"
saint556,2014,233190,1533.0,"['Action', 'Indie']"
brettebear,2014,220780,89.0,['Indie']
metiqu,2015,730,23532.0,['Action']
spike_heart,2014,237740,189.0,"['Action', 'Adventure', 'Indie']"
brocky0405,2015,48700,1024.0,"['Action', 'RPG']"
brocky0405,2015,363970,4450.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']"
brocky0405,2014,730,23532.0,['Action']
76561198046094676,2013,4560,1061.0,"['Action', 'Strategy']"
76561198046094676,2013,203770,18.0,"['RPG', 'Simulation', 'Strategy']"
76561198046094676,2013,25890,936.0,['Strategy']
Vladimirputinisgreatman,2015,8930,10345.0,['Strategy']
Br0wni3,2015,730,23532.0,['Action']
76561198093381429,2015,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198110065267,2015,10090,1089.0,['Action']
76561198059167106,2014,41300,50.0,"['Action', 'Free to Play', 'Indie']"
76561198105270589,2014,268750,983.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198105270589,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198105270589,2015,4000,412.0,"['Indie', 'Simulation']"
Trutle,2014,291550,7.0,"['Action', 'Free to Play', 'Indie']"
Trutle,2014,224760,73.0,['Indie']
Trutle,2014,219640,339.0,"['Action', 'Indie']"
BugsyBro,2015,322910,134.0,"['Action', 'Indie', 'Strategy']"
BugsyBro,2015,6060,37.0,['Action']
BugsyBro,2014,291480,17.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
BugsyBro,2014,4000,412.0,"['Indie', 'Simulation']"
76561198074561346,2014,274940,1584.0,"['Action', 'Indie']"
76561198074561346,2013,8980,3061.0,"['Action', 'RPG']"
76561198074561346,2014,730,23532.0,['Action']
76561198074561346,2015,344760,580.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
76561198094074209,2015,246620,224.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
76561198094074209,2015,393420,97.0,"['Action', 'Adventure', 'Simulation', 'Early Access']"
76561198087011672,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
busternut,2015,237870,204.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
busternut,2013,224540,83.0,"['Action', 'Indie']"
busternut,2014,248570,54.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
busternut,2014,12120,94.0,['Action']
76561198075981950,2015,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198079326390,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198079326390,2015,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
76561198142749308,2014,298110,575.0,"['Action', 'Adventure']"
